# Balanced high-frequency opening positions from the Lichess Elite November 2025 corpus.
# Source URL: https://database.nikonoel.fr/lichess_elite_2025-11.zip
# Source archive SHA-256: 1ffa577aa0a1352fa04c9a890a6706049a3a79edc52810b136758d1e2a1a2eab
# Source PGN SHA-256: 6a6947c6b92c74f54a186fdc5f4e28354d92153ea24a45b54dee083fcc947594
# Selection: both ratings >= 2500, 8 plies, equal material, not in check, unique canonical positions, |SF eval| <= 50 cp, max 4 per ECO.
# Stockfish: Stockfish 18; nodes=250000; threads=1; hash_mib=128; sha256=7a44d64fd877ee888a5160349827563444e1935ca6c1095d0f8e0859d57101c7
# Columns: opening_id, UCI move sequence, expected final FEN
elite-2025-11-120	d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 f2f3 d7d5	rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/2N2P2/PP2P1PP/R1BQKBNR w KQkq - 0 5
elite-2025-11-121	e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 b1d2 e7e6	rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/8/PPPN1PPP/R1BQKBNR w KQkq - 0 5
elite-2025-11-122	e2e4 c7c5 d2d4 c5d4 d1d4 b8c6 d4d3 g8f6	r1bqkb1r/pp1ppppp/2n2n2/8/4P3/3Q4/PPP2PPP/RNB1KBNR w KQkq - 3 5
elite-2025-11-123	e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 c3e4 b8d7	r1bqkbnr/pp1npppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5
elite-2025-11-124	g1f3 g8f6 c2c4 g7g6 b2b3 f8g7 c1b2 e8g8	rnbq1rk1/ppppppbp/5np1/8/2P5/1P3N2/PB1PPPPP/RN1QKB1R w KQ - 3 5
elite-2025-11-125	e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4	r1bqk2r/pppp1ppp/2n2n2/1B2p3/1b2P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5
elite-2025-11-126	e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8d6	r1bqk2r/pppp1ppp/2nb1n2/1B2p3/4P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5
elite-2025-11-127	d2d4 g8f6 c2c4 e7e6 g1f3 f8b4 b1d2 e8g8	rnbq1rk1/pppp1ppp/4pn2/8/1bPP4/5N2/PP1NPPPP/R1BQKB1R w KQ - 4 5
elite-2025-11-128	e2e4 c7c5 g1f3 b8c6 c2c3 d7d5 e4d5 d8d5	r1b1kbnr/pp2pppp/2n5/2pq4/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 0 5
elite-2025-11-129	e2e4 c7c5 g1f3 e7e6 c2c3 d7d5 e4d5 e6d5	rnbqkbnr/pp3ppp/8/2pp4/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 0 5
elite-2025-11-130	e2e4 c7c5 g1f3 e7e6 g2g3 b8c6 f1g2 g8f6	r1bqkb1r/pp1p1ppp/2n1pn2/2p5/4P3/5NP1/PPPP1PBP/RNBQK2R w KQkq - 3 5
elite-2025-11-131	e2e4 e7e6 d2d4 d7d5 f1d3 d5e4 d3e4 g8f6	rnbqkb1r/ppp2ppp/4pn2/8/3PB3/8/PPP2PPP/RNBQK1NR w KQkq - 1 5
elite-2025-11-132	g1f3 d7d5 g2g3 c7c6 f1g2 c8g4 e1g1 b8d7	r2qkbnr/pp1npppp/2p5/3p4/6b1/5NP1/PPPPPPBP/RNBQ1RK1 w kq - 4 5
elite-2025-11-133	d2d4 g8f6 g1f3 g7g6 c1f4 f8g7 e2e3 d7d6	rnbqk2r/ppp1ppbp/3p1np1/8/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 5
elite-2025-11-134	e2e4 c7c5 g1f3 g7g6 d2d4 c5d4 f3d4 f8g7	rnbqk1nr/pp1pppbp/6p1/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5
elite-2025-11-135	c2c4 c7c6 g1f3 d7d5 e2e3 g8f6 b1c3 a7a6	rnbqkb1r/1p2pppp/p1p2n2/3p4/2P5/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 0 5
elite-2025-11-136	c2c4 c7c6 g2g3 d7d5 f1g2 g8f6 g1f3 c8f5	rn1qkb1r/pp2pppp/2p2n2/3p1b2/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq - 4 5
elite-2025-11-137	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 a7a6	rnbqkb1r/1p2pppp/p1p2n2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 5
elite-2025-11-138	d2d4 d7d5 c2c4 c7c6 c4d5 c6d5 c1f4 b8c6	r1bqkbnr/pp2pppp/2n5/3p4/3P1B2/8/PP2PPPP/RN1QKBNR w KQkq - 2 5
elite-2025-11-139	e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 g1f3 f8d6	rnbqk1nr/ppp2ppp/3b4/3p4/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 5
elite-2025-11-140	d2d4 d7d5 c2c4 d5c4 e2e3 g8f6 f1c4 e7e6	rnbqkb1r/ppp2ppp/4pn2/8/2BP4/4P3/PP3PPP/RNBQK1NR w KQkq - 0 5
elite-2025-11-141	d2d4 g8f6 g1f3 g7g6 c1g5 f8g7 b1d2 e8g8	rnbq1rk1/ppppppbp/5np1/6B1/3P4/5N2/PPPNPPPP/R2QKB1R w KQ - 4 5
elite-2025-11-142	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 g2g3 c8f5	rn1qkb1r/pp2pppp/2p2n2/3p1b2/2PP4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 1 5
elite-2025-11-143	e2e4 d7d5 e4d5 d8d5 g1f3 c8g4 f1e2 b8c6	r3kbnr/ppp1pppp/2n5/3q4/6b1/5N2/PPPPBPPP/RNBQK2R w KQkq - 4 5
elite-2025-11-144	g1f3 d7d5 g2g3 g8f6 f1g2 c7c5 e1g1 b8c6	r1bqkb1r/pp2pppp/2n2n2/2pp4/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq - 2 5
elite-2025-11-145	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c4d5 f6d5	rnbqkb1r/ppp2ppp/4p3/3n4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 5
elite-2025-11-146	d2d4 g8f6 c2c4 e7e6 g1f3 b7b6 b1c3 c8b7	rn1qkb1r/pbpp1ppp/1p2pn2/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5
elite-2025-11-147	e2e4 c7c5 g1f3 g7g6 c2c3 d7d5 e4d5 d8d5	rnb1kbnr/pp2pp1p/6p1/2pq4/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 0 5
elite-2025-11-148	e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 a2a3 d7d5	r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/P1N2N2/1PPP1PPP/R1BQKB1R w KQkq - 0 5
elite-2025-11-149	c2c4 c7c6 g1f3 d7d5 e2e3 g8f6 b1c3 e7e6	rnbqkb1r/pp3ppp/2p1pn2/3p4/2P5/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 0 5
elite-2025-11-150	d2d4 d7d5 c2c4 e7e6 g1f3 g8f6 g2g3 c7c6	rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 0 5
elite-2025-11-151	d2d4 g8f6 g1f3 e7e6 g2g3 b7b6 f1g2 c8b7	rn1qkb1r/pbpp1ppp/1p2pn2/8/3P4/5NP1/PPP1PPBP/RNBQK2R w KQkq - 2 5
elite-2025-11-152	e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 b7b5	r1bqkbnr/2pp1ppp/p1n5/1p2p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5
elite-2025-11-153	d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 c4d5 e6d5	rnbqk1nr/ppp1bppp/8/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 5
elite-2025-11-154	e2e4 e7e5 d2d4 e5d4 d1d4 b8c6 d4e3 g8f6	r1bqkb1r/pppp1ppp/2n2n2/8/4P3/4Q3/PPP2PPP/RNB1KBNR w KQkq - 3 5
elite-2025-11-155	d2d4 g8f6 c2c4 e7e6 g1f3 f8b4 c1d2 a7a5	rnbqk2r/1ppp1ppp/4pn2/p7/1bPP4/5N2/PP1BPPPP/RN1QKB1R w KQkq - 0 5
elite-2025-11-156	d2d4 g8f6 g1f3 e7e6 g2g3 b7b5 f1g2 c8b7	rn1qkb1r/pbpp1ppp/4pn2/1p6/3P4/5NP1/PPP1PPBP/RNBQK2R w KQkq - 2 5
elite-2025-11-157	g1f3 d7d5 g2g3 g7g6 f1g2 f8g7 e1g1 e7e5	rnbqk1nr/ppp2pbp/6p1/3pp3/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq - 0 5
elite-2025-11-158	d2d4 g8f6 c2c4 e7e6 g2g3 f8b4 c1d2 b4e7	rnbqk2r/ppppbppp/4pn2/8/2PP4/6P1/PP1BPP1P/RN1QKBNR w KQkq - 3 5
elite-2025-11-159	e2e4 c7c5 g1f3 e7e6 c2c3 d7d5 e4d5 d8d5	rnb1kbnr/pp3ppp/4p3/2pq4/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 0 5
elite-2025-11-160	d2d4 d7d5 c2c4 c7c6 c4d5 c6d5 c1f4 g8f6	rnbqkb1r/pp2pppp/5n2/3p4/3P1B2/8/PP2PPPP/RN1QKBNR w KQkq - 2 5
elite-2025-11-161	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 e2e3 f8e7	rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 1 5
elite-2025-11-162	d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 d1c2 c7c5	rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N5/PPQ1PPPP/R1B1KBNR w KQkq - 0 5
elite-2025-11-163	e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 h2h4 h7h6	rn1qkbnr/pp2ppp1/2p4p/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq - 0 5
elite-2025-11-164	g1f3 g8f6 d2d4 g7g6 c2c4 f8g7 e2e3 e8g8	rnbq1rk1/ppppppbp/5np1/8/2PP4/4PN2/PP3PPP/RNBQKB1R w KQ - 1 5
elite-2025-11-165	b2b3 e7e5 c2c4 b8c6 c1b2 g8e7 g1f3 d7d5	r1bqkb1r/ppp1nppp/2n5/3pp3/2P5/1P3N2/PB1PPPPP/RN1QKB1R w KQkq - 0 5
elite-2025-11-166	c2c4 e7e6 g1f3 d7d5 e2e3 g8f6 b2b3 f8e7	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/1P2PN2/P2P1PPP/RNBQKB1R w KQkq - 1 5
elite-2025-11-167	e2e4 c7c5 c2c3 g8f6 e4e5 f6d5 g1f3 d7d6	rnbqkb1r/pp2pppp/3p4/2pnP3/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 0 5
elite-2025-11-168	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b1c3 g8f6	r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5
elite-2025-11-169	g1f3 g8f6 b2b3 d7d5 c1b2 c7c5 e2e3 b8c6	r1bqkb1r/pp2pppp/2n2n2/2pp4/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 1 5
elite-2025-11-170	c2c4 e7e5 g2g3 g8f6 f1g2 c7c6 g1f3 e5e4	rnbqkb1r/pp1p1ppp/2p2n2/8/2P1p3/5NP1/PP1PPPBP/RNBQK2R w KQkq - 0 5
elite-2025-11-171	e2e4 c7c5 b1c3 d7d6 d2d4 c5d4 d1d4 b8c6	r1bqkbnr/pp2pppp/2np4/8/3QP3/2N5/PPP2PPP/R1B1KBNR w KQkq - 1 5
elite-2025-11-172	e2e4 c7c5 b1c3 d7d6 f2f4 g7g6 g1f3 f8g7	rnbqk1nr/pp2ppbp/3p2p1/2p5/4PP2/2N2N2/PPPP2PP/R1BQKB1R w KQkq - 2 5
elite-2025-11-173	e2e4 c7c5 d2d4 c5d4 d1d4 b8c6 d4d3 g7g6	r1bqkbnr/pp1ppp1p/2n3p1/8/4P3/3Q4/PPP2PPP/RNB1KBNR w KQkq - 0 5
elite-2025-11-174	e2e4 c7c5 g1f3 b8c6 b1c3 e7e5 f1c4 f8e7	r1bqk1nr/pp1pbppp/2n5/2p1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 2 5
elite-2025-11-175	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 d2d3 d7d6	r1bqkb1r/ppp2ppp/2np1n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 5
elite-2025-11-176	e2e4 e7e5 g1f3 g8f6 d2d4 f6e4 d4e5 d7d5	rnbqkb1r/ppp2ppp/8/3pP3/4n3/5N2/PPP2PPP/RNBQKB1R w KQkq d6 0 5
elite-2025-11-177	g1f3 d7d5 c2c4 d5d4 g2g3 b8c6 f1g2 e7e5	r1bqkbnr/ppp2ppp/2n5/4p3/2Pp4/5NP1/PP1PPPBP/RNBQK2R w KQkq - 0 5
elite-2025-11-178	b2b3 e7e5 c1b2 b8c6 e2e3 g8f6 f1b5 f8d6	r1bqk2r/pppp1ppp/2nb1n2/1B2p3/8/1P2P3/PBPP1PPP/RN1QK1NR w KQkq - 3 5
elite-2025-11-179	c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 g2g3 d7d5	r1bqkb1r/ppp2ppp/2n2n2/3pp3/2P5/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 0 5
elite-2025-11-180	d2d4 g8f6 g1f3 g7g6 c1g5 f8g7 b1d2 d7d5	rnbqk2r/ppp1ppbp/5np1/3p2B1/3P4/5N2/PPPNPPPP/R2QKB1R w KQkq - 0 5
elite-2025-11-181	e2e4 c7c5 g1f3 d7d6 f1b5 b8d7 a2a4 g8f6	r1bqkb1r/pp1npppp/3p1n2/1Bp5/P3P3/5N2/1PPP1PPP/RNBQK2R w KQkq - 1 5
elite-2025-11-182	e2e4 e7e6 d2d4 d7d5 b1d2 c7c5 e4d5 e6d5	rnbqkbnr/pp3ppp/8/2pp4/3P4/8/PPPN1PPP/R1BQKBNR w KQkq - 0 5
elite-2025-11-183	g1f3 c7c5 c2c4 b8c6 b1c3 g7g6 g2g3 f8g7	r1bqk1nr/pp1pppbp/2n3p1/2p5/2P5/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 1 5
elite-2025-11-184	b2b3 e7e5 c1b2 b8c6 e2e3 d7d5 f1b5 g8e7	r1bqkb1r/ppp1nppp/2n5/1B1pp3/8/1P2P3/PBPP1PPP/RN1QK1NR w KQkq - 2 5
elite-2025-11-185	d2d4 d7d5 c2c4 e7e6 g1f3 g8f6 g2g3 f8d6	rnbqk2r/ppp2ppp/3bpn2/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 1 5
elite-2025-11-186	e2e4 e7e5 b1c3 g8f6 f1c4 b8c6 d2d3 c6a5	r1bqkb1r/pppp1ppp/5n2/n3p3/2B1P3/2NP4/PPP2PPP/R1BQK1NR w KQkq - 1 5
elite-2025-11-187	d2d4 g8f6 c2c4 g7g6 f2f3 f8g7 e2e4 d7d6	rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/5P2/PP4PP/RNBQKBNR w KQkq - 0 5
elite-2025-11-188	d2d4 g8f6 g1f3 e7e6 c1g5 d7d5 b1d2 f8e7	rnbqk2r/ppp1bppp/4pn2/3p2B1/3P4/5N2/PPPNPPPP/R2QKB1R w KQkq - 2 5
elite-2025-11-189	e2e4 c7c5 b1c3 a7a6 g2g3 b7b5 f1g2 c8b7	rn1qkbnr/1b1ppppp/p7/1pp5/4P3/2N3P1/PPPP1PBP/R1BQK1NR w KQkq - 2 5
elite-2025-11-190	e2e4 e7e6 d2d3 d7d5 b1d2 c7c5 g1f3 b8c6	r1bqkbnr/pp3ppp/2n1p3/2pp4/4P3/3P1N2/PPPN1PPP/R1BQKB1R w KQkq - 2 5
elite-2025-11-191	g1f3 g8f6 c2c4 e7e6 b1c3 d7d5 e2e3 c7c5	rnbqkb1r/pp3ppp/4pn2/2pp4/2P5/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 0 5
elite-2025-11-192	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 g1f3 g8f6	rnbqkb1r/pp2pppp/5n2/3p4/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 5
elite-2025-11-193	e2e4 e7e6 g1f3 d7d5 b1c3 g8f6 e4e5 f6d7	rnbqkb1r/pppn1ppp/4p3/3pP3/8/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 1 5
elite-2025-11-194	g1f3 d7d5 g2g3 b8c6 f1g2 e7e5 d2d3 g8f6	r1bqkb1r/ppp2ppp/2n2n2/3pp3/8/3P1NP1/PPP1PPBP/RNBQK2R w KQkq - 1 5
elite-2025-11-195	c2c4 e7e5 g2g3 b8c6 f1g2 g7g6 b1c3 f8g7	r1bqk1nr/pppp1pbp/2n3p1/4p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 2 5
elite-2025-11-196	e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 c2c3 c8d7	rn1qkbnr/pp1b1ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5
elite-2025-11-197	g1f3 d7d5 c2c4 e7e6 d2d4 g8f6 e2e3 c7c5	rnbqkb1r/pp3ppp/4pn2/2pp4/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 5
elite-2025-11-198	g1f3 g8f6 c2c4 c7c5 b1c3 b8c6 g2g3 d7d5	r1bqkb1r/pp2pppp/2n2n2/2pp4/2P5/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 0 5
elite-2025-11-199	d2d4 g8f6 b1c3 d7d5 c1f4 e7e6 c3b5 b8a6	r1bqkb1r/ppp2ppp/n3pn2/1N1p4/3P1B2/8/PPP1PPPP/R2QKBNR w KQkq - 2 5
elite-2025-11-200	e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 e4d5 e6d5	rnbqkb1r/ppp2ppp/5n2/3p4/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 5
